"StateFIPS","State","Year","Value","Data Comment",
"16","Idaho","2008","56.18","",
"16","Idaho","2009","51.02","",
"16","Idaho","2010","42.97","",
"16","Idaho","2011","41.81","",
"16","Idaho","2012","38.69","",
"16","Idaho","2013","44.47","",
"16","Idaho","2014","42.87","",
"16","Idaho","2015","42.62","",
"16","Idaho","2016","42.14","",
"16","Idaho","2017","38.03","",
"17","Illinois","2000","28.52","",
"17","Illinois","2001","28.67","",
"17","Illinois","2002","32.88","",
"17","Illinois","2003","28.92","",
"17","Illinois","2004","30.96","",
"17","Illinois","2005","28.60","",
"17","Illinois","2006","30.25","",
"17","Illinois","2007","30.61","",
"17","Illinois","2008","29.14","",
"17","Illinois","2009","27.96","",
"17","Illinois","2010","27.31","",
"17","Illinois","2011","26.46","",
"17","Illinois","2012","23.60","",
"17","Illinois","2013","21.30","",
"17","Illinois","2014","20.44","",
"17","Illinois","2015","22.09","",
"17","Illinois","2016","22.18","",
"17","Illinois","2017","21.32","",
"18","Indiana","2000","53.32","",
"18","Indiana","2001","49.81","",
"18","Indiana","2002","48.86","",
"18","Indiana","2003","45.57","",
"18","Indiana","2004","47.18","",
"18","Indiana","2005","45.54","",
"18","Indiana","2006","48.48","",
"18","Indiana","2007","50.00","",
"18","Indiana","2008","48.16","",
"18","Indiana","2009","46.01","",
"18","Indiana","2010","43.67","",
"18","Indiana","2011","39.89","",
"18","Indiana","2012","37.49","",
"18","Indiana","2013","36.57","",
"18","Indiana","2014","33.61","",
"18","Indiana","2015","35.40","",
"18","Indiana","2016","34.85","",
"18","Indiana","2017","32.97","",
"19","Iowa","2000","44.14","",
"19","Iowa","2001","38.78","",
"19","Iowa","2002","37.86","",
"19","Iowa","2003","50.58","",
"19","Iowa","2004","51.97","",
"19","Iowa","2005","51.38","",
"19","Iowa","2006","49.08","",
"19","Iowa","2007","53.95","",
"19","Iowa","2008","51.98","",
"19","Iowa","2009","51.21","",
"19","Iowa","2010","48.91","",
"19","Iowa","2011","43.74","",
"19","Iowa","2012","41.96","",
"19","Iowa","2013","37.54","",
"19","Iowa","2014","37.32","",
"19","Iowa","2015","37.87","",
"19","Iowa","2016","39.13","",
"19","Iowa","2017","36.94","",
"20","Kansas","2000","43.14","",
"20","Kansas","2001","36.38","",
"20","Kansas","2002","40.76","",
"20","Kansas","2003","42.45","",
"20","Kansas","2004","47.43","",
"20","Kansas","2005","44.55","",
"20","Kansas","2006","42.96","",
"20","Kansas","2007","50.61","",
"20","Kansas","2008","52.56","",
"20","Kansas","2009","50.52","",
"20","Kansas","2010","47.93","",
"20","Kansas","2011","43.92","",
"20","Kansas","2012","41.31","",
"20","Kansas","2013","37.23","",
"20","Kansas","2014","38.83","",
"20","Kansas","2015","38.06","",
"20","Kansas","2016","36.66","",
"20","Kansas","2017","35.05","",
"21","Kentucky","2000","60.36","",
"21","Kentucky","2001","59.19","",
"21","Kentucky","2002","65.60","",
"21","Kentucky","2003","58.00","",
"21","Kentucky","2004","61.05","",
"21","Kentucky","2005","59.08","",
"21","Kentucky","2006","57.33","",
"21","Kentucky","2007","57.72","",
"21","Kentucky","2008","58.14","",
"21","Kentucky","2009","57.35","",
"21","Kentucky","2010","61.41","",
"21","Kentucky","2011","57.43","",
"21","Kentucky","2012","52.97","",
"21","Kentucky","2013","45.37","",
"21","Kentucky","2014","45.55","",
"21","Kentucky","2015","43.62","",
"21","Kentucky","2016","43.69","",
"21","Kentucky","2017","41.78","",
"22","Louisiana","2000","53.80","",
"22","Louisiana","2001","49.91","",
"22","Louisiana","2002","53.23","",
"22","Louisiana","2003","48.48","",
"22","Louisiana","2004","49.65","",
"22","Louisiana","2005","47.52","",
"22","Louisiana","2006","51.69","",
"22","Louisiana","2007","53.78","",
"22","Louisiana","2008","56.32","",
"22","Louisiana","2009","47.87","",
"22","Louisiana","2010","41.26","",
"22","Louisiana","2011","39.35","",
"22","Louisiana","2012","39.78","",
"22","Louisiana","2013","37.35","",
"22","Louisiana","2014","34.22","",
"22","Louisiana","2015","31.19","",
"22","Louisiana","2016","32.76","",
"22","Louisiana","2017","29.05","",
"23","Maine","2000","2.11","",
"23","Maine","2001","35.47","",
"23","Maine","2002","37.50","",
"23","Maine","2003","41.87","",
"23","Maine","2004","41.41","",
"23","Maine","2005","41.40","",
"23","Maine","2006","55.91","",
"23","Maine","2007","40.92","",
"23","Maine","2008","47.05","",
"23","Maine","2009","50.77","",
"23","Maine","2010","46.70","",
"23","Maine","2011","52.41","",
"23","Maine","2012","42.24","",
"23","Maine","2013","40.59","",
"23","Maine","2014","41.09","",
"23","Maine","2015","36.53","",
"23","Maine","2016","31.80","",
"23","Maine","2017","36.30","",
"24","Maryland","2000","37.92","",
"24","Maryland","2001","36.52","",
"24","Maryland","2002","33.01","",
"24","Maryland","2003","37.77","",
"24","Maryland","2004","38.31","",
"24","Maryland","2005","36.30","",
"24","Maryland","2006","34.30","",
"24","Maryland","2007","37.57","",
"24","Maryland","2008","38.42","",
"24","Maryland","2009","42.32","",
"24","Maryland","2010","40.70","",
"24","Maryland","2011","41.25","",
"24","Maryland","2012","34.61","",
"24","Maryland","2013","34.02","",
"24","Maryland","2014","32.11","",
"24","Maryland","2015","31.51","",
"24","Maryland","2016","31.07","",
"24","Maryland","2017","30.47","",
"25","Massachusetts","2000","24.56","",
"25","Massachusetts","2001","21.57","",
"25","Massachusetts","2002","24.71","",
"25","Massachusetts","2003","28.12","",
"25","Massachusetts","2004","29.80","",
"25","Massachusetts","2005","30.69","",
"25","Massachusetts","2006","35.57","",
"25","Massachusetts","2007","28.36","",
"25","Massachusetts","2008","30.36","",
"25","Massachusetts","2009","29.54","",
"25","Massachusetts","2010","25.73","",
"25","Massachusetts","2011","26.81","",
"25","Massachusetts","2012","23.76","",
"25","Massachusetts","2013","19.97","",
"25","Massachusetts","2014","18.96","",
"25","Massachusetts","2015","19.90","",
"25","Massachusetts","2016","18.80","",
"25","Massachusetts","2017","19.11","",
"26","Michigan","2000","40.58","",
"26","Michigan","2001","45.22","",
"26","Michigan","2002","42.74","",
"26","Michigan","2003","39.23","",
"26","Michigan","2004","39.36","",
"26","Michigan","2005","38.28","",
"26","Michigan","2006","40.61","",
"26","Michigan","2007","38.87","",
"26","Michigan","2008","37.44","",
"26","Michigan","2009","35.03","",
"26","Michigan","2010","35.52","",
"26","Michigan","2011","33.49","",
"26","Michigan","2012","30.78","",
"26","Michigan","2013","27.36","",
"26","Michigan","2014","23.68","",
"26","Michigan","2015","26.51","",
"26","Michigan","2016","28.52","",
"26","Michigan","2017","26.55","",
"27","Minnesota","2000","39.77","",
"27","Minnesota","2001","44.59","",
"27","Minnesota","2002","44.25","",
"27","Minnesota","2003","40.82","",
"27","Minnesota","2004","39.35","",
"27","Minnesota","2005","38.95","",
"27","Minnesota","2006","40.90","",
"27","Minnesota","2007","46.38","",
"27","Minnesota","2008","44.81","",
"27","Minnesota","2009","39.99","",
"27","Minnesota","2010","43.53","",
"27","Minnesota","2011","40.70","",
"27","Minnesota","2012","36.47","",
"27","Minnesota","2013","33.23","",
"27","Minnesota","2014","31.69","",
"27","Minnesota","2015","30.18","",
"27","Minnesota","2016","29.14","",
"27","Minnesota","2017","27.45","",
"28","Mississippi","2000","5.72","",
"28","Mississippi","2001","7.85","",
"28","Mississippi","2002","53.24","",
"28","Mississippi","2003","48.57","",
"28","Mississippi","2004","38.56","",
"28","Mississippi","2005","48.90","",
"28","Mississippi","2006","49.85","",
"28","Mississippi","2007","52.18","",
"28","Mississippi","2008","57.16","",
"28","Mississippi","2009","52.52","",
"28","Mississippi","2010","54.67","",
"28","Mississippi","2011","51.69","",
"28","Mississippi","2012","43.28","",
"28","Mississippi","2013","43.75","",
"28","Mississippi","2014","39.08","",
"28","Mississippi","2015","41.17","",
"28","Mississippi","2016","39.06","",
"28","Mississippi","2017","36.36","",
"29","Missouri","2000","56.57","",
"29","Missouri","2001","53.93","",
"29","Missouri","2002","55.17","",
"29","Missouri","2003","50.71","",
"29","Missouri","2004","53.66","",
"29","Missouri","2005","52.42","",
"29","Missouri","2006","47.34","",
"29","Missouri","2007","49.26","",
"29","Missouri","2008","45.31","",
"29","Missouri","2009","48.16","",
"29","Missouri","2010","49.57","",
"29","Missouri","2011","45.95","",
"29","Missouri","2012","45.42","",
"29","Missouri","2013","38.93","",
"29","Missouri","2014","39.75","",
"29","Missouri","2015","41.71","",
"29","Missouri","2016","42.27","",
"29","Missouri","2017","40.45","",
"30","Montana","2000","34.85","",
"30","Montana","2001","39.25","",
"30","Montana","2002","43.55","",
"30","Montana","2003","42.84","",
"30","Montana","2004","40.54","",
"30","Montana","2005","39.46","",
"30","Montana","2006","45.45","",
"30","Montana","2007","48.51","",
"30","Montana","2008","38.92","",
"30","Montana","2009","39.33","",
"30","Montana","2010","35.74","",
"30","Montana","2011","34.81","",
"30","Montana","2012","28.00","",
"30","Montana","2013","25.59","",
"30","Montana","2014","32.06","",
"30","Montana","2015","29.17","",
"30","Montana","2016","24.94","",
"30","Montana","2017","23.04","",
"31","Nebraska","2000","39.85","",
"31","Nebraska","2001","25.06","",
"31","Nebraska","2002","25.00","",
"31","Nebraska","2003","61.31","",
"31","Nebraska","2004","59.34","",
"31","Nebraska","2005","53.76","",
"31","Nebraska","2006","55.06","",
"31","Nebraska","2007","55.85","",
"31","Nebraska","2008","56.50","",
"31","Nebraska","2009","49.54","",
"31","Nebraska","2010","51.04","",
"31","Nebraska","2011","44.25","",
"31","Nebraska","2012","40.76","",
"31","Nebraska","2013","40.27","",
"31","Nebraska","2014","35.78","",
"31","Nebraska","2015","41.19","",
"31","Nebraska","2016","38.90","",
"31","Nebraska","2017","39.48","",
"32","Nevada","2000","22.34","",
"32","Nevada","2001","23.92","",
"32","Nevada","2002","25.67","",
"32","Nevada","2003","24.28","",
"32","Nevada","2004","24.12","",
"32","Nevada","2005","25.66","",
"32","Nevada","2006","27.00","",
"32","Nevada","2007","27.83","",
"32","Nevada","2008","23.85","",
"32","Nevada","2009","22.24","",
"32","Nevada","2010","21.09","",
"32","Nevada","2011","23.43","",
"32","Nevada","2012","17.91","",
"32","Nevada","2013","17.62","",
"32","Nevada","2014","16.14","",
"32","Nevada","2015","15.68","",
"32","Nevada","2016","15.00","",
"32","Nevada","2017","14.34","",
"33","New Hampshire","2000","42.83","",
"33","New Hampshire","2001","37.91","",
"33","New Hampshire","2002","38.61","",
"33","New Hampshire","2003","44.30","",
"33","New Hampshire","2004","43.02","",
"33","New Hampshire","2005","41.97","",
"33","New Hampshire","2006","48.07","",
"33","New Hampshire","2007","38.09","",
"33","New Hampshire","2008","44.76","",
"33","New Hampshire","2009","45.21","",
"33","New Hampshire","2010","40.86","",
"33","New Hampshire","2011","40.88","",
"33","New Hampshire","2012","36.04","",
"33","New Hampshire","2013","32.96","",
"33","New Hampshire","2014","30.63","",
"33","New Hampshire","2015","31.88","",
"33","New Hampshire","2016","26.37","",
"33","New Hampshire","2017","31.05","",
"34","New Jersey","2000","25.83","",
"34","New Jersey","2001","26.38","",
"34","New Jersey","2002","25.23","",
"34","New Jersey","2003","26.52","",
"34","New Jersey","2004","25.70","",
"34","New Jersey","2005","25.19","",
"34","New Jersey","2006","28.40","",
"34","New Jersey","2007","28.56","",
"34","New Jersey","2008","29.28","",
"34","New Jersey","2009","25.04","",
"34","New Jersey","2010","24.42","",
"34","New Jersey","2011","26.68","",
"34","New Jersey","2012","20.77","",
"34","New Jersey","2013","21.47","",
"34","New Jersey","2014","19.84","",
"34","New Jersey","2015","20.60","",
"34","New Jersey","2016","19.85","",
"34","New Jersey","2017","19.95","",
"35","New Mexico","2000","46.51","",
"35","New Mexico","2001","52.57","",
"35","New Mexico","2002","50.83","",
"35","New Mexico","2003","52.46","",
"35","New Mexico","2004","51.90","",
"35","New Mexico","2005","52.63","",
"35","New Mexico","2006","55.96","",
"35","New Mexico","2007","63.62","",
"35","New Mexico","2008","52.57","",
"35","New Mexico","2009","51.60","",
"35","New Mexico","2010","55.31","",
"35","New Mexico","2011","49.52","",
"35","New Mexico","2012","42.09","",
"35","New Mexico","2013","39.13","",
"35","New Mexico","2014","37.39","",
"35","New Mexico","2015","42.89","",
"35","New Mexico","2016","36.54","",
"35","New Mexico","2017","43.44","",
"36","New York","2000","27.39","",
"36","New York","2001","25.97","",
"36","New York","2002","26.46","",
"36","New York","2003","24.64","",
"36","New York","2004","26.89","",
"36","New York","2005","26.32","",
"36","New York","2006","29.83","",
"36","New York","2007","29.24","",
"36","New York","2008","28.04","",
"36","New York","2009","26.13","",
"36","New York","2010","26.01","",
"36","New York","2011","28.49","",
"36","New York","2012","25.29","",
"36","New York","2013","23.17","",
"36","New York","2014","22.06","",
"36","New York","2015","21.15","",
"36","New York","2016","21.39","",
"36","New York","2017","21.74","",
"37","North Carolina","2000","46.54","",
"37","North Carolina","2001","44.35","",
"37","North Carolina","2002","46.58","",
"37","North Carolina","2003","46.70","",
"37","North Carolina","2004","46.73","",
"37","North Carolina","2005","47.67","",
"37","North Carolina","2006","49.24","",
"37","North Carolina","2007","46.98","",
"37","North Carolina","2008","45.76","",
"37","North Carolina","2009","46.76","",
"37","North Carolina","2010","45.82","",
"37","North Carolina","2011","43.42","",
"37","North Carolina","2012","41.33","",
"37","North Carolina","2013","36.03","",
"37","North Carolina","2014","33.98","",
"37","North Carolina","2015","32.69","",
"37","North Carolina","2016","32.11","",
"37","North Carolina","2017","32.22","",
"38","North Dakota","2000","3.74","",
"38","North Dakota","2001","1.72","Unstable",
"38","North Dakota","2002","3.76","",
"38","North Dakota","2003","31.93","",
"38","North Dakota","2004","36.14","",
"38","North Dakota","2005","36.68","",
"38","North Dakota","2006","32.49","",
"38","North Dakota","2007","38.60","",
"38","North Dakota","2008","31.94","",
"38","North Dakota","2009","32.78","",
"38","North Dakota","2010","41.21","",
"38","North Dakota","2011","39.28","",
"38","North Dakota","2012","36.36","",
"38","North Dakota","2013","34.17","",
"38","North Dakota","2014","32.09","",
"38","North Dakota","2015","28.22","",
"38","North Dakota","2016","29.38","",
"38","North Dakota","2017","27.67","",
"39","Ohio","2000","33.44","",
"39","Ohio","2001","37.48","",
"39","Ohio","2002","38.54","",
"39","Ohio","2003","39.55","",
"39","Ohio","2004","38.62","",
"39","Ohio","2005","35.87","",
"39","Ohio","2006","38.95","",
"39","Ohio","2007","37.62","",
"39","Ohio","2008","36.11","",
"39","Ohio","2009","36.34","",
"39","Ohio","2010","37.99","",
"39","Ohio","2011","37.05","",
"39","Ohio","2012","31.49","",
"39","Ohio","2013","30.62","",
"39","Ohio","2014","27.15","",
"39","Ohio","2015","27.41","",
"39","Ohio","2016","29.13","",
"39","Ohio","2017","29.87","",
"40","Oklahoma","2000","62.18","",
"40","Oklahoma","2001","60.19","",
"40","Oklahoma","2002","63.97","",
"40","Oklahoma","2003","68.10","",
"40","Oklahoma","2004","72.76","",
"40","Oklahoma","2005","73.32","",
"40","Oklahoma","2006","66.97","",
"40","Oklahoma","2007","71.29","",
"40","Oklahoma","2008","69.07","",
"40","Oklahoma","2009","65.50","",
"40","Oklahoma","2010","64.77","",
"40","Oklahoma","2011","58.94","",
"40","Oklahoma","2012","62.22","",
"40","Oklahoma","2013","52.13","",
"40","Oklahoma","2014","49.11","",
"40","Oklahoma","2015","48.23","",
"40","Oklahoma","2016","50.14","",
"40","Oklahoma","2017","49.38","",
"41","Oregon","2000","53.27","",
"41","Oregon","2001","53.49","",
"41","Oregon","2002","52.11","",
"41","Oregon","2003","52.43","",
"41","Oregon","2004","56.06","",
"41","Oregon","2005","58.01","",
"41","Oregon","2006","55.60","",
"41","Oregon","2007","57.60","",
"41","Oregon","2008","53.49","",
"41","Oregon","2009","52.22","",
"41","Oregon","2010","48.71","",
"41","Oregon","2011","48.63","",
"41","Oregon","2012","42.53","",
"41","Oregon","2013","41.61","",
"41","Oregon","2014","42.06","",
"41","Oregon","2015","43.15","",
"41","Oregon","2016","40.41","",
"41","Oregon","2017","39.80","",
"42","Pennsylvania","2000","36.25","",
"42","Pennsylvania","2001","33.67","",
"42","Pennsylvania","2002","34.50","",
"42","Pennsylvania","2003","32.61","",
"42","Pennsylvania","2004","35.10","",
"42","Pennsylvania","2005","35.31","",
"42","Pennsylvania","2006","36.75","",
"42","Pennsylvania","2007","35.77","",
"42","Pennsylvania","2008","34.40","",
"42","Pennsylvania","2009","34.17","",
"42","Pennsylvania","2010","32.48","",
"42","Pennsylvania","2011","33.59","",
"42","Pennsylvania","2012","31.85","",
"42","Pennsylvania","2013","30.14","",
"42","Pennsylvania","2014","27.28","",
"42","Pennsylvania","2015","27.24","",
"42","Pennsylvania","2016","27.98","",
"42","Pennsylvania","2017","27.98","",
"44","Rhode Island","2000","23.04","",
"44","Rhode Island","2001","20.24","",
"44","Rhode Island","2002","23.64","",
"44","Rhode Island","2003","28.84","",
"44","Rhode Island","2004","28.76","",
"44","Rhode Island","2005","29.03","",
"44","Rhode Island","2006","33.86","",
"44","Rhode Island","2007","33.48","",
"44","Rhode Island","2008","32.04","",
"44","Rhode Island","2009","34.55","",
"44","Rhode Island","2010","28.11","",
"44","Rhode Island","2011","28.70","",
"44","Rhode Island","2012","38.38","",
"44","Rhode Island","2013","21.09","",
"44","Rhode Island","2014","19.25","",
"44","Rhode Island","2015","20.74","",
"44","Rhode Island","2016","20.99","",
"44","Rhode Island","2017","21.71","",
"45","South Carolina","2000","3.35","",
"45","South Carolina","2001","14.76","",
"45","South Carolina","2002","40.82","",
"45","South Carolina","2003","43.56","",
"45","South Carolina","2004","43.36","",
"45","South Carolina","2005","48.22","",
"45","South Carolina","2006","47.20","",
"45","South Carolina","2007","50.16","",
"45","South Carolina","2008","45.04","",
"45","South Carolina","2009","47.06","",
"45","South Carolina","2010","43.72","",
"45","South Carolina","2011","44.24","",
"45","South Carolina","2012","39.44","",
"45","South Carolina","2013","34.14","",
"45","South Carolina","2014","30.14","",
"45","South Carolina","2015","30.54","",
"45","South Carolina","2016","31.80","",
"45","South Carolina","2017","29.74","",
"46","South Dakota","2000","41.54","",
"46","South Dakota","2001","52.38","",
"46","South Dakota","2002","40.13","",
"46","South Dakota","2003","40.72","",
"46","South Dakota","2004","46.60","",
"46","South Dakota","2005","42.42","",
"46","South Dakota","2006","45.08","",
"46","South Dakota","2007","57.48","",
"46","South Dakota","2008","58.81","",
"46","South Dakota","2009","53.03","",
"46","South Dakota","2010","55.38","",
"46","South Dakota","2011","44.21","",
"46","South Dakota","2012","39.88","",
"46","South Dakota","2013","42.37","",
"46","South Dakota","2014","38.85","",
"46","South Dakota","2015","38.87","",
"46","South Dakota","2016","39.70","",
"46","South Dakota","2017","37.83","",
"47","Tennessee","2000","42.99","",
"47","Tennessee","2001","38.90","",
"47","Tennessee","2002","44.57","",
"47","Tennessee","2003","46.84","",
"47","Tennessee","2004","46.54","",
"47","Tennessee","2005","45.77","",
"47","Tennessee","2006","43.16","",
"47","Tennessee","2007","40.72","",
"47","Tennessee","2008","43.51","",
"47","Tennessee","2009","48.13","",
"47","Tennessee","2010","45.45","",
"47","Tennessee","2011","42.96","",
"47","Tennessee","2012","42.80","",
"47","Tennessee","2013","38.64","",
"47","Tennessee","2014","36.18","",
"47","Tennessee","2015","37.33","",
"47","Tennessee","2016","34.30","",
"47","Tennessee","2017","33.89","",
"48","Texas","2000","40.79","",
"48","Texas","2001","38.63","",
"48","Texas","2002","40.66","",
"48","Texas","2003","42.08","",
"48","Texas","2004","44.29","",
"48","Texas","2005","42.06","",
"48","Texas","2006","43.33","",
"48","Texas","2007","44.08","",
"48","Texas","2008","42.47","",
"48","Texas","2009","39.40","",
"48","Texas","2010","41.53","",
"48","Texas","2011","36.04","",
"48","Texas","2012","34.47","",
"48","Texas","2013","29.74","",
"48","Texas","2014","30.68","",
"48","Texas","2015","32.31","",
"48","Texas","2016","30.84","",
"48","Texas","2017","31.32","",
"49","Utah","2000","62.91","",
"49","Utah","2001","66.03","",
"49","Utah","2002","58.97","",
"49","Utah","2003","71.31","",
"49","Utah","2004","79.82","",
"49","Utah","2005","80.93","",
"49","Utah","2006","78.04","",
"49","Utah","2007","73.53","",
