"StateFIPS","State","Year","Value","Data Comment",
"20","Kansas","2013","0.17","Unstable",
"20","Kansas","2014","0.10","Unstable",
"20","Kansas","2015","0.03","Unstable",
"20","Kansas","2016","0.34","Unstable",
"20","Kansas","2017","0.14","Unstable",
"21","Kentucky","2000","0.00","Unstable",
"21","Kentucky","2001","0.02","Unstable",
"21","Kentucky","2002","0.27","Unstable",
"21","Kentucky","2003","0.05","Unstable",
"21","Kentucky","2004","0.02","Unstable",
"21","Kentucky","2005","0.02","Unstable",
"21","Kentucky","2006","0.00","Unstable",
"21","Kentucky","2007","0.00","Unstable",
"21","Kentucky","2008","0.09","Unstable",
"21","Kentucky","2009","0.09","Unstable",
"21","Kentucky","2010","0.05","Unstable",
"21","Kentucky","2011","0.02","Unstable",
"21","Kentucky","2012","0.07","Unstable",
"21","Kentucky","2013","0.05","Unstable",
"21","Kentucky","2014","0.09","Unstable",
"21","Kentucky","2015","0.11","Unstable",
"21","Kentucky","2016","0.02","Unstable",
"21","Kentucky","2017","0.00","Unstable",
"22","Louisiana","2000","0.04","Unstable",
"22","Louisiana","2001","0.00","Unstable",
"22","Louisiana","2002","0.07","Unstable",
"22","Louisiana","2003","0.00","Unstable",
"22","Louisiana","2004","0.02","Unstable",
"22","Louisiana","2005","0.02","Unstable",
"22","Louisiana","2006","0.00","Unstable",
"22","Louisiana","2007","0.05","Unstable",
"22","Louisiana","2008","0.02","Unstable",
"22","Louisiana","2009","0.09","Unstable",
"22","Louisiana","2010","0.02","Unstable",
"22","Louisiana","2011","0.02","Unstable",
"22","Louisiana","2012","0.09","Unstable",
"22","Louisiana","2013","0.22","Unstable",
"22","Louisiana","2014","0.06","Unstable",
"22","Louisiana","2015","0.06","Unstable",
"22","Louisiana","2016","0.09","Unstable",
"22","Louisiana","2017","0.17","Unstable",
"23","Maine","2000","0.00","Unstable",
"23","Maine","2001","0.00","Unstable",
"23","Maine","2002","0.00","Unstable",
"23","Maine","2003","0.00","Unstable",
"23","Maine","2004","0.00","Unstable",
"23","Maine","2005","0.15","Unstable",
"23","Maine","2006","2.64","",
"23","Maine","2007","0.08","Unstable",
"23","Maine","2008","0.08","Unstable",
"23","Maine","2009","0.08","Unstable",
"23","Maine","2010","0.08","Unstable",
"23","Maine","2011","0.00","Unstable",
"23","Maine","2012","0.00","Unstable",
"23","Maine","2013","0.00","Unstable",
"23","Maine","2014","0.00","Unstable",
"23","Maine","2015","0.00","Unstable",
"23","Maine","2016","0.08","Unstable",
"23","Maine","2017","0.07","Unstable",
"24","Maryland","2000","0.02","Unstable",
"24","Maryland","2001","0.04","Unstable",
"24","Maryland","2002","0.04","Unstable",
"24","Maryland","2003","0.05","Unstable",
"24","Maryland","2004","0.02","Unstable",
"24","Maryland","2005","0.00","Unstable",
"24","Maryland","2006","0.12","Unstable",
"24","Maryland","2007","0.00","Unstable",
"24","Maryland","2008","0.04","Unstable",
"24","Maryland","2009","0.07","Unstable",
"24","Maryland","2010","0.03","Unstable",
"24","Maryland","2011","0.02","Unstable",
"24","Maryland","2012","0.02","Unstable",
"24","Maryland","2013","0.13","Unstable",
"24","Maryland","2014","0.03","Unstable",
"24","Maryland","2015","0.05","Unstable",
"24","Maryland","2016","0.10","Unstable",
"24","Maryland","2017","0.00","Unstable",
"25","Massachusetts","2000","0.00","Unstable",
"25","Massachusetts","2001","0.09","Unstable",
"25","Massachusetts","2002","0.00","Unstable",
"25","Massachusetts","2003","0.00","Unstable",
"25","Massachusetts","2004","0.03","Unstable",
"25","Massachusetts","2005","0.03","Unstable",
"25","Massachusetts","2006","0.00","Unstable",
"25","Massachusetts","2007","0.03","Unstable",
"25","Massachusetts","2008","0.03","Unstable",
"25","Massachusetts","2009","0.02","Unstable",
"25","Massachusetts","2010","0.00","Unstable",
"25","Massachusetts","2011","0.00","Unstable",
"25","Massachusetts","2012","0.00","Unstable",
"25","Massachusetts","2013","0.01","Unstable",
"25","Massachusetts","2014","0.00","Unstable",
"25","Massachusetts","2015","0.01","Unstable",
"25","Massachusetts","2016","0.00","Unstable",
"25","Massachusetts","2017","0.03","Unstable",
"26","Michigan","2000","0.00","Unstable",
"26","Michigan","2001","0.07","Unstable",
"26","Michigan","2002","0.02","Unstable",
"26","Michigan","2003","0.01","Unstable",
"26","Michigan","2004","0.02","Unstable",
"26","Michigan","2005","0.04","Unstable",
"26","Michigan","2006","0.02","Unstable",
"26","Michigan","2007","0.04","Unstable",
"26","Michigan","2008","0.02","Unstable",
"26","Michigan","2009","0.01","Unstable",
"26","Michigan","2010","0.01","Unstable",
"26","Michigan","2011","0.06","Unstable",
"26","Michigan","2012","0.03","Unstable",
"26","Michigan","2013","0.00","Unstable",
"26","Michigan","2014","0.00","Unstable",
"26","Michigan","2015","0.02","Unstable",
"26","Michigan","2016","0.02","Unstable",
"26","Michigan","2017","0.01","Unstable",
"27","Minnesota","2000","0.32","",
"27","Minnesota","2001","0.02","Unstable",
"27","Minnesota","2002","0.02","Unstable",
"27","Minnesota","2003","0.02","Unstable",
"27","Minnesota","2004","0.04","Unstable",
"27","Minnesota","2005","0.06","Unstable",
"27","Minnesota","2006","0.10","Unstable",
"27","Minnesota","2007","0.04","Unstable",
"27","Minnesota","2008","0.13","Unstable",
"27","Minnesota","2009","0.04","Unstable",
"27","Minnesota","2010","0.04","Unstable",
"27","Minnesota","2011","0.06","Unstable",
"27","Minnesota","2012","0.00","Unstable",
"27","Minnesota","2013","0.04","Unstable",
"27","Minnesota","2014","0.00","Unstable",
"27","Minnesota","2015","0.05","Unstable",
"27","Minnesota","2016","0.04","Unstable",
"27","Minnesota","2017","0.00","Unstable",
"28","Mississippi","2000","0.00","Unstable",
"28","Mississippi","2001","0.00","Unstable",
"28","Mississippi","2002","0.24","Unstable",
"28","Mississippi","2003","0.00","Unstable",
"28","Mississippi","2004","0.00","Unstable",
"28","Mississippi","2005","0.00","Unstable",
"28","Mississippi","2006","0.00","Unstable",
"28","Mississippi","2007","0.00","Unstable",
"28","Mississippi","2008","0.03","Unstable",
"28","Mississippi","2009","0.00","Unstable",
"28","Mississippi","2010","0.03","Unstable",
"28","Mississippi","2011","0.00","Unstable",
"28","Mississippi","2012","0.00","Unstable",
"28","Mississippi","2013","0.00","Unstable",
"28","Mississippi","2014","0.03","Unstable",
"28","Mississippi","2015","0.03","Unstable",
"28","Mississippi","2016","0.00","Unstable",
"28","Mississippi","2017","0.03","Unstable",
"29","Missouri","2000","0.07","Unstable",
"29","Missouri","2001","0.09","Unstable",
"29","Missouri","2002","0.02","Unstable",
"29","Missouri","2003","0.05","Unstable",
"29","Missouri","2004","0.05","Unstable",
"29","Missouri","2005","0.02","Unstable",
"29","Missouri","2006","0.00","Unstable",
"29","Missouri","2007","0.03","Unstable",
"29","Missouri","2008","0.05","Unstable",
"29","Missouri","2009","0.07","Unstable",
"29","Missouri","2010","0.05","Unstable",
"29","Missouri","2011","0.00","Unstable",
"29","Missouri","2012","0.03","Unstable",
"29","Missouri","2013","0.02","Unstable",
"29","Missouri","2014","0.03","Unstable",
"29","Missouri","2015","0.00","Unstable",
"29","Missouri","2016","0.05","Unstable",
"29","Missouri","2017","0.05","Unstable",
"30","Montana","2000","0.00","Unstable",
"30","Montana","2001","0.11","Unstable",
"30","Montana","2002","0.11","Unstable",
"30","Montana","2003","0.33","Unstable",
"30","Montana","2004","0.22","Unstable",
"30","Montana","2005","0.11","Unstable",
"30","Montana","2006","0.31","Unstable",
"30","Montana","2007","0.00","Unstable",
"30","Montana","2008","0.00","Unstable",
"30","Montana","2009","0.20","Unstable",
"30","Montana","2010","0.20","Unstable",
"30","Montana","2011","0.00","Unstable",
"30","Montana","2012","0.10","Unstable",
"30","Montana","2013","0.10","Unstable",
"30","Montana","2014","0.20","Unstable",
"30","Montana","2015","0.00","Unstable",
"30","Montana","2016","0.39","Unstable",
"30","Montana","2017","0.10","Unstable",
"31","Nebraska","2000","0.35","Unstable",
"31","Nebraska","2001","0.23","Unstable",
"31","Nebraska","2002","0.06","Unstable",
"31","Nebraska","2003","0.23","Unstable",
"31","Nebraska","2004","0.29","Unstable",
"31","Nebraska","2005","0.11","Unstable",
"31","Nebraska","2006","0.23","Unstable",
"31","Nebraska","2007","0.06","Unstable",
"31","Nebraska","2008","0.00","Unstable",
"31","Nebraska","2009","0.06","Unstable",
"31","Nebraska","2010","0.05","Unstable",
"31","Nebraska","2011","0.05","Unstable",
"31","Nebraska","2012","0.16","Unstable",
"31","Nebraska","2013","0.00","Unstable",
"31","Nebraska","2014","0.16","Unstable",
"31","Nebraska","2015","0.00","Unstable",
"31","Nebraska","2016","0.05","Unstable",
"31","Nebraska","2017","0.05","Unstable",
"32","Nevada","2000","0.00","Unstable",
"32","Nevada","2001","0.24","Unstable",
"32","Nevada","2002","0.05","Unstable",
"32","Nevada","2003","0.00","Unstable",
"32","Nevada","2004","0.00","Unstable",
"32","Nevada","2005","0.04","Unstable",
"32","Nevada","2006","0.04","Unstable",
"32","Nevada","2007","0.04","Unstable",
"32","Nevada","2008","0.00","Unstable",
"32","Nevada","2009","0.00","Unstable",
"32","Nevada","2010","0.00","Unstable",
"32","Nevada","2011","0.00","Unstable",
"32","Nevada","2012","0.04","Unstable",
"32","Nevada","2013","0.00","Unstable",
"32","Nevada","2014","0.14","Unstable",
"32","Nevada","2015","0.03","Unstable",
"32","Nevada","2016","0.00","Unstable",
"32","Nevada","2017","0.00","Unstable",
"33","New Hampshire","2000","0.00","Unstable",
"33","New Hampshire","2001","0.00","Unstable",
"33","New Hampshire","2002","0.00","Unstable",
"33","New Hampshire","2003","0.00","Unstable",
"33","New Hampshire","2004","0.00","Unstable",
"33","New Hampshire","2005","0.23","Unstable",
"33","New Hampshire","2006","0.00","Unstable",
"33","New Hampshire","2007","0.00","Unstable",
"33","New Hampshire","2008","0.00","Unstable",
"33","New Hampshire","2009","0.00","Unstable",
"33","New Hampshire","2010","0.00","Unstable",
"33","New Hampshire","2011","0.00","Unstable",
"33","New Hampshire","2012","0.00","Unstable",
"33","New Hampshire","2013","0.08","Unstable",
"33","New Hampshire","2014","0.00","Unstable",
"33","New Hampshire","2015","0.00","Unstable",
"33","New Hampshire","2016","0.07","Unstable",
"33","New Hampshire","2017","0.00","Unstable",
"34","New Jersey","2000","0.01","Unstable",
"34","New Jersey","2001","0.00","Unstable",
"34","New Jersey","2002","0.04","Unstable",
"34","New Jersey","2003","0.12","Unstable",
"34","New Jersey","2004","0.08","Unstable",
"34","New Jersey","2005","0.01","Unstable",
"34","New Jersey","2006","0.02","Unstable",
"34","New Jersey","2007","0.03","Unstable",
"34","New Jersey","2008","0.02","Unstable",
"34","New Jersey","2009","0.06","Unstable",
"34","New Jersey","2010","0.00","Unstable",
"34","New Jersey","2011","0.01","Unstable",
"34","New Jersey","2012","0.01","Unstable",
"34","New Jersey","2013","0.07","Unstable",
"34","New Jersey","2014","0.02","Unstable",
"34","New Jersey","2015","0.02","Unstable",
"34","New Jersey","2016","0.02","Unstable",
"34","New Jersey","2017","0.02","Unstable",
"35","New Mexico","2000","0.05","Unstable",
"35","New Mexico","2001","0.05","Unstable",
"35","New Mexico","2002","0.16","Unstable",
"35","New Mexico","2003","0.21","Unstable",
"35","New Mexico","2004","0.00","Unstable",
"35","New Mexico","2005","0.05","Unstable",
"35","New Mexico","2006","0.15","Unstable",
"35","New Mexico","2007","0.00","Unstable",
"35","New Mexico","2008","0.05","Unstable",
"35","New Mexico","2009","0.05","Unstable",
"35","New Mexico","2010","0.15","Unstable",
"35","New Mexico","2011","0.24","Unstable",
"35","New Mexico","2012","0.00","Unstable",
"35","New Mexico","2013","0.05","Unstable",
"35","New Mexico","2014","0.05","Unstable",
"35","New Mexico","2015","0.34","Unstable",
"35","New Mexico","2016","0.00","Unstable",
"35","New Mexico","2017","0.10","Unstable",
"36","New York","2000","0.00","Unstable",
"36","New York","2001","0.02","Unstable",
"36","New York","2002","0.06","Unstable",
"36","New York","2003","0.00","Unstable",
"36","New York","2004","0.06","Unstable",
"36","New York","2005","0.10","",
"36","New York","2006","0.05","Unstable",
"36","New York","2007","0.04","Unstable",
"36","New York","2008","0.05","Unstable",
"36","New York","2009","0.02","Unstable",
"36","New York","2010","0.04","Unstable",
"36","New York","2011","0.01","Unstable",
"36","New York","2012","0.05","Unstable",
"36","New York","2013","0.02","Unstable",
"36","New York","2014","0.01","Unstable",
"36","New York","2015","0.04","Unstable",
"36","New York","2016","0.01","Unstable",
"36","New York","2017","0.09","",
"37","North Carolina","2000","0.16","",
"37","North Carolina","2001","0.11","Unstable",
"37","North Carolina","2002","0.17","",
"37","North Carolina","2003","0.11","Unstable",
"37","North Carolina","2004","0.09","Unstable",
"37","North Carolina","2005","0.01","Unstable",
"37","North Carolina","2006","0.09","Unstable",
"37","North Carolina","2007","0.05","Unstable",
"37","North Carolina","2008","0.11","Unstable",
"37","North Carolina","2009","0.07","Unstable",
"37","North Carolina","2010","0.11","Unstable",
"37","North Carolina","2011","0.14","",
"37","North Carolina","2012","0.08","Unstable",
"37","North Carolina","2013","0.13","",
"37","North Carolina","2014","0.30","",
"37","North Carolina","2015","0.06","Unstable",
"37","North Carolina","2016","0.07","Unstable",
"37","North Carolina","2017","0.14","",
"38","North Dakota","2000","0.00","Unstable",
"38","North Dakota","2001","0.00","Unstable",
"38","North Dakota","2002","0.00","Unstable",
"38","North Dakota","2003","0.16","Unstable",
"38","North Dakota","2004","0.16","Unstable",
"38","North Dakota","2005","0.00","Unstable",
"38","North Dakota","2006","0.15","Unstable",
"38","North Dakota","2007","0.15","Unstable",
"38","North Dakota","2008","0.00","Unstable",
"38","North Dakota","2009","0.00","Unstable",
"38","North Dakota","2010","0.00","Unstable",
"38","North Dakota","2011","0.00","Unstable",
"38","North Dakota","2012","0.00","Unstable",
"38","North Dakota","2013","0.14","Unstable",
"38","North Dakota","2014","0.00","Unstable",
"38","North Dakota","2015","0.00","Unstable",
"38","North Dakota","2016","0.13","Unstable",
"38","North Dakota","2017","0.40","Unstable",
"39","Ohio","2000","0.01","Unstable",
"39","Ohio","2001","0.08","Unstable",
"39","Ohio","2002","0.05","Unstable",
"39","Ohio","2003","0.04","Unstable",
"39","Ohio","2004","0.10","",
"39","Ohio","2005","0.03","Unstable",
"39","Ohio","2006","0.02","Unstable",
"39","Ohio","2007","0.03","Unstable",
"39","Ohio","2008","0.04","Unstable",
"39","Ohio","2009","0.08","Unstable",
"39","Ohio","2010","0.02","Unstable",
"39","Ohio","2011","0.03","Unstable",
"39","Ohio","2012","0.02","Unstable",
"39","Ohio","2013","0.10","Unstable",
"39","Ohio","2014","0.01","Unstable",
"39","Ohio","2015","0.03","Unstable",
"39","Ohio","2016","0.11","",
"39","Ohio","2017","0.13","",
"40","Oklahoma","2000","0.09","Unstable",
"40","Oklahoma","2001","0.09","Unstable",
"40","Oklahoma","2002","0.29","Unstable",
"40","Oklahoma","2003","0.23","Unstable",
"40","Oklahoma","2004","0.11","Unstable",
"40","Oklahoma","2005","0.20","Unstable",
"40","Oklahoma","2006","0.14","Unstable",
"40","Oklahoma","2007","0.11","Unstable",
"40","Oklahoma","2008","0.19","Unstable",
"40","Oklahoma","2009","0.16","Unstable",
"40","Oklahoma","2010","0.13","Unstable",
"40","Oklahoma","2011","0.05","Unstable",
"40","Oklahoma","2012","0.16","Unstable",
"40","Oklahoma","2013","0.21","Unstable",
"40","Oklahoma","2014","0.13","Unstable",
"40","Oklahoma","2015","0.05","Unstable",
"40","Oklahoma","2016","0.03","Unstable",
"40","Oklahoma","2017","0.00","Unstable",
